properties{
  x = 0,
  y = 0,
  width = 320,
  height = 240,
  world = "inside_world",
  tileset = "house",
  music = "same",
}

tile{
  layer = 1,
  x = 64,
  y = 40,
  width = 192,
  height = 160,
  pattern = 2,
}

tile{
  layer = 1,
  x = 168,
  y = 200,
  width = 96,
  height = 24,
  pattern = 52,
}

tile{
  layer = 1,
  x = 104,
  y = 80,
  width = 112,
  height = 80,
  pattern = 173,
}

tile{
  layer = 1,
  x = 64,
  y = 16,
  width = 192,
  height = 24,
  pattern = 49,
}

tile{
  layer = 1,
  x = 40,
  y = 24,
  width = 24,
  height = 192,
  pattern = 51,
}

tile{
  layer = 1,
  x = 40,
  y = 200,
  width = 24,
  height = 24,
  pattern = 47,
}

tile{
  layer = 1,
  x = 56,
  y = 200,
  width = 96,
  height = 24,
  pattern = 52,
}

tile{
  layer = 1,
  x = 256,
  y = 24,
  width = 24,
  height = 192,
  pattern = 50,
}

tile{
  layer = 1,
  x = 64,
  y = 40,
  width = 8,
  height = 8,
  pattern = 14,
}

tile{
  layer = 1,
  x = 248,
  y = 40,
  width = 8,
  height = 8,
  pattern = 15,
}

tile{
  layer = 1,
  x = 72,
  y = 40,
  width = 176,
  height = 8,
  pattern = 18,
}

tile{
  layer = 1,
  x = 64,
  y = 48,
  width = 8,
  height = 144,
  pattern = 20,
}

tile{
  layer = 1,
  x = 64,
  y = 192,
  width = 8,
  height = 8,
  pattern = 16,
}

tile{
  layer = 1,
  x = 72,
  y = 192,
  width = 176,
  height = 8,
  pattern = 21,
}

tile{
  layer = 1,
  x = 248,
  y = 192,
  width = 8,
  height = 8,
  pattern = 17,
}

tile{
  layer = 1,
  x = 248,
  y = 48,
  width = 8,
  height = 144,
  pattern = 19,
}

tile{
  layer = 1,
  x = 64,
  y = 184,
  width = 16,
  height = 16,
  pattern = 270,
}

tile{
  layer = 1,
  x = 64,
  y = 40,
  width = 16,
  height = 16,
  pattern = 270,
}

tile{
  layer = 1,
  x = 240,
  y = 40,
  width = 16,
  height = 16,
  pattern = 270,
}

tile{
  layer = 1,
  x = 240,
  y = 184,
  width = 16,
  height = 16,
  pattern = 270,
}

tile{
  layer = 1,
  x = 80,
  y = 184,
  width = 16,
  height = 16,
  pattern = 270,
}

tile{
  layer = 1,
  x = 80,
  y = 168,
  width = 16,
  height = 16,
  pattern = 270,
}

tile{
  layer = 1,
  x = 64,
  y = 168,
  width = 16,
  height = 16,
  pattern = 270,
}

tile{
  layer = 1,
  x = 64,
  y = 56,
  width = 16,
  height = 16,
  pattern = 270,
}

tile{
  layer = 1,
  x = 80,
  y = 56,
  width = 16,
  height = 16,
  pattern = 270,
}

tile{
  layer = 1,
  x = 80,
  y = 40,
  width = 16,
  height = 16,
  pattern = 270,
}

tile{
  layer = 1,
  x = 224,
  y = 40,
  width = 16,
  height = 16,
  pattern = 270,
}

tile{
  layer = 1,
  x = 224,
  y = 56,
  width = 16,
  height = 16,
  pattern = 270,
}

tile{
  layer = 1,
  x = 240,
  y = 56,
  width = 16,
  height = 16,
  pattern = 270,
}

tile{
  layer = 1,
  x = 168,
  y = 96,
  width = 32,
  height = 40,
  pattern = 125,
}

tile{
  layer = 1,
  x = 240,
  y = 168,
  width = 16,
  height = 16,
  pattern = 270,
}

tile{
  layer = 1,
  x = 224,
  y = 168,
  width = 16,
  height = 16,
  pattern = 270,
}

tile{
  layer = 1,
  x = 224,
  y = 184,
  width = 16,
  height = 16,
  pattern = 270,
}

tile{
  layer = 1,
  x = 168,
  y = 200,
  width = 8,
  height = 16,
  pattern = 75,
}

tile{
  layer = 1,
  x = 144,
  y = 200,
  width = 8,
  height = 16,
  pattern = 74,
}

tile{
  layer = 1,
  x = 152,
  y = 200,
  width = 16,
  height = 16,
  pattern = 77,
}

tile{
  layer = 1,
  x = 96,
  y = 72,
  width = 8,
  height = 8,
  pattern = 69,
}

tile{
  layer = 1,
  x = 96,
  y = 160,
  width = 8,
  height = 8,
  pattern = 69,
}

tile{
  layer = 1,
  x = 216,
  y = 72,
  width = 8,
  height = 8,
  pattern = 69,
}

tile{
  layer = 1,
  x = 216,
  y = 160,
  width = 8,
  height = 8,
  pattern = 69,
}

tile{
  layer = 1,
  x = 216,
  y = 80,
  width = 8,
  height = 80,
  pattern = 71,
}

tile{
  layer = 1,
  x = 96,
  y = 80,
  width = 8,
  height = 80,
  pattern = 71,
}

tile{
  layer = 1,
  x = 104,
  y = 72,
  width = 112,
  height = 8,
  pattern = 70,
}

tile{
  layer = 1,
  x = 104,
  y = 160,
  width = 40,
  height = 8,
  pattern = 70,
}

tile{
  layer = 1,
  x = 176,
  y = 160,
  width = 40,
  height = 8,
  pattern = 70,
}

tile{
  layer = 1,
  x = 144,
  y = 160,
  width = 8,
  height = 8,
  pattern = 69,
}

tile{
  layer = 1,
  x = 168,
  y = 160,
  width = 8,
  height = 8,
  pattern = 69,
}

tile{
  layer = 1,
  x = 256,
  y = 200,
  width = 24,
  height = 24,
  pattern = 48,
}

tile{
  layer = 1,
  x = 256,
  y = 16,
  width = 24,
  height = 24,
  pattern = 46,
}

tile{
  layer = 1,
  x = 40,
  y = 16,
  width = 24,
  height = 24,
  pattern = 45,
}

tile{
  layer = 1,
  x = 152,
  y = 216,
  width = 16,
  height = 32,
  pattern = 2,
}

tile{
  layer = 1,
  x = 144,
  y = 224,
  width = 8,
  height = 24,
  pattern = 71,
}

tile{
  layer = 1,
  x = 168,
  y = 224,
  width = 8,
  height = 24,
  pattern = 71,
}

destination{
  layer = 1,
  x = 160,
  y = 213,
  name = "ocarina_house_1_B",
  direction = 1,
}

teletransporter{
  layer = 1,
  x = 152,
  y = 224,
  width = 16,
  height = 16,
  name = "ocarina_house_2_B",
  transition = 1,
  destination_map = "outside_mabe_village",
  destination = "ocarina_house_2_A",
}

tile{
  layer = 2,
  x = 0,
  y = 0,
  width = 40,
  height = 240,
  pattern = 170,
}

tile{
  layer = 2,
  x = 280,
  y = 0,
  width = 40,
  height = 240,
  pattern = 170,
}

tile{
  layer = 2,
  x = 144,
  y = 216,
  width = 32,
  height = 8,
  pattern = 153,
}

tile{
  layer = 2,
  x = 40,
